otu_id,phylum,genus,Oxygen_Preference,Oxygen_Preference_prob,Oxygen_Preference_source,Oxygen_Preference_auc,Gram_Status,Gram_Status_prob,Gram_Status_source,Gram_Status_auc,Motility,Motility_prob,Motility_source,Motility_auc,Spore_Formation,Spore_Formation_prob,Spore_Formation_source,Spore_Formation_auc,Lactose,Lactose_prob,Lactose_source,Lactose_auc,Salicin,Salicin_prob,Salicin_source,Salicin_auc,Glycerol,Glycerol_prob,Glycerol_source,Glycerol_auc,Melibiose,Melibiose_prob,Melibiose_source,Melibiose_auc,Maltose,Maltose_prob,Maltose_source,Maltose_auc,Sucrose,Sucrose_prob,Sucrose_source,Sucrose_auc,Trehalose,Trehalose_prob,Trehalose_source,Trehalose_auc,Sorbitol,Sorbitol_prob,Sorbitol_source,Sorbitol_auc
EU468576.1.1329,Bacillota,UCG-005,anaerobic,0.789,SNE_predicted,0.7874457174470512,positive,0.619,SNE_predicted,0.7491987179487181,0,0.837,SNE_predicted,0.6181818181818182,0,0.833,SNE_predicted,0.5636363636363636,0,0.655,SNE_predicted,0.612962962962963,0,0.912,SNE_predicted,0.4560117302052785,0,0.948,SNE_predicted,0.6527777777777778,0,0.856,SNE_predicted,0.5305555555555554,1,0.518,SNE_predicted,0.6324137931034484,0,0.709,SNE_predicted,0.5872576177285318,0,0.731,SNE_predicted,0.5538651315789473,0,0.982,SNE_predicted,0.7096774193548386
EU468577.1.1330,Bacillota,Christensenellaceae R-7 group,anaerobic,0.765,SNE_predicted,0.7874457174470512,positive,0.677,SNE_predicted,0.7491987179487181,0,0.784,SNE_predicted,0.6181818181818182,0,0.873,SNE_predicted,0.5636363636363636,0,0.525,SNE_predicted,0.612962962962963,0,0.764,SNE_predicted,0.4560117302052785,0,0.947,SNE_predicted,0.6527777777777778,0,0.881,SNE_predicted,0.5305555555555554,1,0.64,SNE_predicted,0.6324137931034484,0,0.614,SNE_predicted,0.5872576177285318,0,0.665,SNE_predicted,0.5538651315789473,0,0.957,SNE_predicted,0.7096774193548386
EU468583.1.1256,Bacillota,Incertae Sedis,anaerobic,0.787,SNE_predicted,0.7874457174470512,positive,0.51,SNE_predicted,0.7491987179487181,0,0.77,SNE_predicted,0.6181818181818182,0,0.855,SNE_predicted,0.5636363636363636,1,0.535,SNE_predicted,0.612962962962963,0,0.838,SNE_predicted,0.4560117302052785,0,0.939,SNE_predicted,0.6527777777777778,0,0.842,SNE_predicted,0.5305555555555554,1,0.675,SNE_predicted,0.6324137931034484,0,0.572,SNE_predicted,0.5872576177285318,0,0.585,SNE_predicted,0.5538651315789473,0,0.983,SNE_predicted,0.7096774193548386
EU468587.1.1268,Bacillota,UCG-005,anaerobic,0.814,SNE_predicted,0.7874457174470512,positive,0.628,SNE_predicted,0.7491987179487181,0,0.76,SNE_predicted,0.6181818181818182,0,0.787,SNE_predicted,0.5636363636363636,1,0.515,SNE_predicted,0.612962962962963,0,0.824,SNE_predicted,0.4560117302052785,0,0.933,SNE_predicted,0.6527777777777778,0,0.861,SNE_predicted,0.5305555555555554,1,0.703,SNE_predicted,0.6324137931034484,0,0.612,SNE_predicted,0.5872576177285318,0,0.592,SNE_predicted,0.5538651315789473,0,0.96,SNE_predicted,0.7096774193548386
EU468598.1.1330,Bacillota,Negativibacillus,anaerobic,0.823,SNE_predicted,0.7874457174470512,positive,0.753,SNE_predicted,0.7491987179487181,0,0.869,SNE_predicted,0.6181818181818182,0,0.755,SNE_predicted,0.5636363636363636,0,0.628,SNE_predicted,0.612962962962963,0,0.859,SNE_predicted,0.4560117302052785,0,0.954,SNE_predicted,0.6527777777777778,0,0.882,SNE_predicted,0.5305555555555554,1,0.525,SNE_predicted,0.6324137931034484,0,0.734,SNE_predicted,0.5872576177285318,0,0.671,SNE_predicted,0.5538651315789473,0,0.986,SNE_predicted,0.7096774193548386
EU468614.1.1272,Bacillota,Incertae Sedis,anaerobic,0.649,SNE_predicted,0.7874457174470512,negative,0.536,SNE_predicted,0.7491987179487181,0,0.788,SNE_predicted,0.6181818181818182,0,0.871,SNE_predicted,0.5636363636363636,0,0.516,SNE_predicted,0.612962962962963,0,0.76,SNE_predicted,0.4560117302052785,0,0.916,SNE_predicted,0.6527777777777778,0,0.875,SNE_predicted,0.5305555555555554,1,0.701,SNE_predicted,0.6324137931034484,0,0.554,SNE_predicted,0.5872576177285318,0,0.627,SNE_predicted,0.5538651315789473,0,0.903,SNE_predicted,0.7096774193548386
EU468624.1.1271,Bacillota,Monoglobus,anaerobic,0.879,SNE_predicted,0.7874457174470512,positive,0.657,SNE_predicted,0.7491987179487181,0,0.877,SNE_predicted,0.6181818181818182,0,0.838,SNE_predicted,0.5636363636363636,0,0.54,SNE_predicted,0.612962962962963,0,0.943,SNE_predicted,0.4560117302052785,0,0.966,SNE_predicted,0.6527777777777778,0,0.867,SNE_predicted,0.5305555555555554,1,0.601,SNE_predicted,0.6324137931034484,0,0.654,SNE_predicted,0.5872576177285318,0,0.714,SNE_predicted,0.5538651315789473,0,0.982,SNE_predicted,0.7096774193548386
EU468646.1.1319,Bacillota,Romboutsia,anaerobic,0.731,SNE_predicted,0.7874457174470512,positive,0.728,SNE_predicted,0.7491987179487181,0,0.806,SNE_predicted,0.6181818181818182,0,0.694,SNE_predicted,0.5636363636363636,1,0.614,SNE_predicted,0.612962962962963,0,0.789,SNE_predicted,0.4560117302052785,0,0.891,SNE_predicted,0.6527777777777778,0,0.877,SNE_predicted,0.5305555555555554,1,0.782,SNE_predicted,0.6324137931034484,0,0.58,SNE_predicted,0.5872576177285318,0,0.721,SNE_predicted,0.5538651315789473,0,0.961,SNE_predicted,0.7096774193548386
EU468702.1.1268,Bacillota,Romboutsia,anaerobic,0.766,SNE_predicted,0.7874457174470512,positive,0.803,SNE_predicted,0.7491987179487181,0,0.924,SNE_predicted,0.6181818181818182,0,0.766,SNE_predicted,0.5636363636363636,1,0.653,SNE_predicted,0.612962962962963,0,0.536,SNE_predicted,0.4560117302052785,0,0.96,SNE_predicted,0.6527777777777778,0,0.781,SNE_predicted,0.5305555555555554,1,0.791,SNE_predicted,0.6324137931034484,1,0.618,SNE_predicted,0.5872576177285318,1,0.565,SNE_predicted,0.5538651315789473,0,0.941,SNE_predicted,0.7096774193548386
EU468728.1.1246,Bacillota,Incertae Sedis,anaerobic,0.749,SNE_predicted,0.7874457174470512,positive,0.628,SNE_predicted,0.7491987179487181,0,0.818,SNE_predicted,0.6181818181818182,0,0.828,SNE_predicted,0.5636363636363636,0,0.563,SNE_predicted,0.612962962962963,0,0.875,SNE_predicted,0.4560117302052785,0,0.937,SNE_predicted,0.6527777777777778,0,0.871,SNE_predicted,0.5305555555555554,1,0.607,SNE_predicted,0.6324137931034484,0,0.651,SNE_predicted,0.5872576177285318,0,0.706,SNE_predicted,0.5538651315789473,0,0.963,SNE_predicted,0.7096774193548386
EU468742.1.1335,Bacillota,Incertae Sedis,anaerobic,0.809,SNE_predicted,0.7874457174470512,positive,0.537,SNE_predicted,0.7491987179487181,0,0.756,SNE_predicted,0.6181818181818182,0,0.861,SNE_predicted,0.5636363636363636,1,0.623,SNE_predicted,0.612962962962963,0,0.766,SNE_predicted,0.4560117302052785,0,0.93,SNE_predicted,0.6527777777777778,0,0.792,SNE_predicted,0.5305555555555554,1,0.666,SNE_predicted,0.6324137931034484,0,0.556,SNE_predicted,0.5872576177285318,0,0.685,SNE_predicted,0.5538651315789473,0,0.948,SNE_predicted,0.7096774193548386
EU468758.1.1260,Bacillota,Incertae Sedis,anaerobic,0.81,SNE_predicted,0.7874457174470512,positive,0.744,SNE_predicted,0.7491987179487181,0,0.751,SNE_predicted,0.6181818181818182,0,0.758,SNE_predicted,0.5636363636363636,0,0.508,SNE_predicted,0.612962962962963,0,0.824,SNE_predicted,0.4560117302052785,0,0.929,SNE_predicted,0.6527777777777778,0,0.871,SNE_predicted,0.5305555555555554,1,0.602,SNE_predicted,0.6324137931034484,0,0.542,SNE_predicted,0.5872576177285318,0,0.67,SNE_predicted,0.5538651315789473,0,0.965,SNE_predicted,0.7096774193548386
EU468764.1.1331,Bacillota,Cellulosilyticum,anaerobic,0.796,SNE_predicted,0.7874457174470512,positive,0.637,SNE_predicted,0.7491987179487181,0,0.774,SNE_predicted,0.6181818181818182,0,0.803,SNE_predicted,0.5636363636363636,1,0.513,SNE_predicted,0.612962962962963,0,0.806,SNE_predicted,0.4560117302052785,0,0.924,SNE_predicted,0.6527777777777778,0,0.86,SNE_predicted,0.5305555555555554,1,0.733,SNE_predicted,0.6324137931034484,0,0.549,SNE_predicted,0.5872576177285318,0,0.649,SNE_predicted,0.5538651315789473,0,0.943,SNE_predicted,0.7096774193548386
EU468780.1.1341,Bacillota,Lachnoclostridium,anaerobic,0.758,SNE_predicted,0.7874457174470512,positive,0.581,SNE_predicted,0.7491987179487181,0,0.75,SNE_predicted,0.6181818181818182,0,0.846,SNE_predicted,0.5636363636363636,1,0.601,SNE_predicted,0.612962962962963,0,0.714,SNE_predicted,0.4560117302052785,0,0.826,SNE_predicted,0.6527777777777778,0,0.856,SNE_predicted,0.5305555555555554,1,0.537,SNE_predicted,0.6324137931034484,0,0.583,SNE_predicted,0.5872576177285318,0,0.602,SNE_predicted,0.5538651315789473,0,0.968,SNE_predicted,0.7096774193548386
EU468795.1.1335,Bacillota,Incertae Sedis,anaerobic,0.78,SNE_predicted,0.7874457174470512,positive,0.62,SNE_predicted,0.7491987179487181,0,0.825,SNE_predicted,0.6181818181818182,0,0.872,SNE_predicted,0.5636363636363636,1,0.528,SNE_predicted,0.612962962962963,0,0.868,SNE_predicted,0.4560117302052785,0,0.93,SNE_predicted,0.6527777777777778,0,0.84,SNE_predicted,0.5305555555555554,1,0.651,SNE_predicted,0.6324137931034484,0,0.551,SNE_predicted,0.5872576177285318,0,0.621,SNE_predicted,0.5538651315789473,0,0.961,SNE_predicted,0.7096774193548386
EU468798.1.1252,Bacillota,Incertae Sedis,anaerobic,0.746,SNE_predicted,0.7874457174470512,positive,0.703,SNE_predicted,0.7491987179487181,0,0.75,SNE_predicted,0.6181818181818182,0,0.769,SNE_predicted,0.5636363636363636,0,0.504,SNE_predicted,0.612962962962963,0,0.812,SNE_predicted,0.4560117302052785,0,0.92,SNE_predicted,0.6527777777777778,0,0.89,SNE_predicted,0.5305555555555554,1,0.661,SNE_predicted,0.6324137931034484,0,0.508,SNE_predicted,0.5872576177285318,0,0.676,SNE_predicted,0.5538651315789473,0,0.959,SNE_predicted,0.7096774193548386
EU468830.1.1262,Bacillota,Incertae Sedis,anaerobic,0.794,SNE_predicted,0.7874457174470512,negative,0.508,SNE_predicted,0.7491987179487181,0,0.766,SNE_predicted,0.6181818181818182,0,0.882,SNE_predicted,0.5636363636363636,1,0.546,SNE_predicted,0.612962962962963,0,0.815,SNE_predicted,0.4560117302052785,0,0.95,SNE_predicted,0.6527777777777778,0,0.874,SNE_predicted,0.5305555555555554,1,0.699,SNE_predicted,0.6324137931034484,0,0.582,SNE_predicted,0.5872576177285318,0,0.593,SNE_predicted,0.5538651315789473,0,0.968,SNE_predicted,0.7096774193548386
EU468855.1.1274,Bacillota,Monoglobus,anaerobic,0.826,SNE_predicted,0.7874457174470512,positive,0.655,SNE_predicted,0.7491987179487181,0,0.804,SNE_predicted,0.6181818181818182,0,0.854,SNE_predicted,0.5636363636363636,1,0.517,SNE_predicted,0.612962962962963,0,0.717,SNE_predicted,0.4560117302052785,0,0.946,SNE_predicted,0.6527777777777778,0,0.818,SNE_predicted,0.5305555555555554,1,0.673,SNE_predicted,0.6324137931034484,0,0.514,SNE_predicted,0.5872576177285318,0,0.638,SNE_predicted,0.5538651315789473,0,0.95,SNE_predicted,0.7096774193548386
EU468871.1.1261,Bacillota,Incertae Sedis,anaerobic,0.792,SNE_predicted,0.7874457174470512,positive,0.64,SNE_predicted,0.7491987179487181,0,0.766,SNE_predicted,0.6181818181818182,0,0.886,SNE_predicted,0.5636363636363636,0,0.51,SNE_predicted,0.612962962962963,0,0.691,SNE_predicted,0.4560117302052785,0,0.956,SNE_predicted,0.6527777777777778,0,0.764,SNE_predicted,0.5305555555555554,1,0.7,SNE_predicted,0.6324137931034484,0,0.534,SNE_predicted,0.5872576177285318,0,0.618,SNE_predicted,0.5538651315789473,0,0.96,SNE_predicted,0.7096774193548386
EU468875.1.1255,Bacillota,Ruminococcus,anaerobic,0.745,SNE_predicted,0.7874457174470512,positive,0.627,SNE_predicted,0.7491987179487181,0,0.763,SNE_predicted,0.6181818181818182,0,0.881,SNE_predicted,0.5636363636363636,1,0.505,SNE_predicted,0.612962962962963,0,0.733,SNE_predicted,0.4560117302052785,0,0.919,SNE_predicted,0.6527777777777778,0,0.804,SNE_predicted,0.5305555555555554,1,0.726,SNE_predicted,0.6324137931034484,0,0.532,SNE_predicted,0.5872576177285318,0,0.603,SNE_predicted,0.5538651315789473,0,0.937,SNE_predicted,0.7096774193548386
EU468885.1.1281,Bacillota,Incertae Sedis,anaerobic,0.864,SNE_predicted,0.7874457174470512,positive,0.809,SNE_predicted,0.7491987179487181,0,0.88,SNE_predicted,0.6181818181818182,0,0.752,SNE_predicted,0.5636363636363636,0,0.657,SNE_predicted,0.612962962962963,0,0.922,SNE_predicted,0.4560117302052785,0,0.976,SNE_predicted,0.6527777777777778,0,0.921,SNE_predicted,0.5305555555555554,1,0.507,SNE_predicted,0.6324137931034484,0,0.68,SNE_predicted,0.5872576177285318,0,0.637,SNE_predicted,0.5538651315789473,0,0.987,SNE_predicted,0.7096774193548386
EU468912.1.1270,Bacillota,Incertae Sedis,anaerobic,0.721,SNE_predicted,0.7874457174470512,positive,0.661,SNE_predicted,0.7491987179487181,0,0.778,SNE_predicted,0.6181818181818182,0,0.797,SNE_predicted,0.5636363636363636,0,0.571,SNE_predicted,0.612962962962963,0,0.803,SNE_predicted,0.4560117302052785,0,0.934,SNE_predicted,0.6527777777777778,0,0.872,SNE_predicted,0.5305555555555554,1,0.626,SNE_predicted,0.6324137931034484,0,0.526,SNE_predicted,0.5872576177285318,0,0.655,SNE_predicted,0.5538651315789473,0,0.971,SNE_predicted,0.7096774193548386
EU468934.1.1270,Bacillota,UCG-008,anaerobic,0.747,SNE_predicted,0.7874457174470512,positive,0.736,SNE_predicted,0.7491987179487181,0,0.752,SNE_predicted,0.6181818181818182,0,0.741,SNE_predicted,0.5636363636363636,0,0.55,SNE_predicted,0.612962962962963,0,0.799,SNE_predicted,0.4560117302052785,0,0.927,SNE_predicted,0.6527777777777778,0,0.88,SNE_predicted,0.5305555555555554,1,0.629,SNE_predicted,0.6324137931034484,0,0.564,SNE_predicted,0.5872576177285318,0,0.658,SNE_predicted,0.5538651315789473,0,0.962,SNE_predicted,0.7096774193548386
EU468947.1.1338,Bacillota,UCG-002,anaerobic,0.854,SNE_predicted,0.7874457174470512,positive,0.734,SNE_predicted,0.7491987179487181,0,0.881,SNE_predicted,0.6181818181818182,0,0.776,SNE_predicted,0.5636363636363636,0,0.511,SNE_predicted,0.612962962962963,0,0.866,SNE_predicted,0.4560117302052785,0,0.961,SNE_predicted,0.6527777777777778,0,0.802,SNE_predicted,0.5305555555555554,1,0.6,SNE_predicted,0.6324137931034484,0,0.674,SNE_predicted,0.5872576177285318,0,0.674,SNE_predicted,0.5538651315789473,0,0.978,SNE_predicted,0.7096774193548386
EU468983.1.1270,Bacillota,UCG-002,anaerobic,0.737,SNE_predicted,0.7874457174470512,positive,0.577,SNE_predicted,0.7491987179487181,0,0.793,SNE_predicted,0.6181818181818182,0,0.842,SNE_predicted,0.5636363636363636,0,0.537,SNE_predicted,0.612962962962963,0,0.768,SNE_predicted,0.4560117302052785,0,0.944,SNE_predicted,0.6527777777777778,0,0.857,SNE_predicted,0.5305555555555554,1,0.657,SNE_predicted,0.6324137931034484,0,0.55,SNE_predicted,0.5872576177285318,0,0.625,SNE_predicted,0.5538651315789473,0,0.95,SNE_predicted,0.7096774193548386
EU469005.1.1336,Bacillota,Family XIII AD3011 group,anaerobic,0.79,SNE_predicted,0.7874457174470512,positive,0.648,SNE_predicted,0.7491987179487181,0,0.785,SNE_predicted,0.6181818181818182,0,0.893,SNE_predicted,0.5636363636363636,1,0.514,SNE_predicted,0.612962962962963,0,0.746,SNE_predicted,0.4560117302052785,0,0.939,SNE_predicted,0.6527777777777778,0,0.798,SNE_predicted,0.5305555555555554,1,0.684,SNE_predicted,0.6324137931034484,0,0.589,SNE_predicted,0.5872576177285318,0,0.618,SNE_predicted,0.5538651315789473,0,0.951,SNE_predicted,0.7096774193548386
EU469014.1.1255,Pseudomonadota,Succinivibrio,facultatively,,Traitar,,negative,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,
EU469041.1.1345,Bacillota,Roseburia,anaerobic,0.707,SNE_predicted,0.7874457174470512,positive,0.623,SNE_predicted,0.7491987179487181,0,0.771,SNE_predicted,0.6181818181818182,0,0.822,SNE_predicted,0.5636363636363636,0,0.527,SNE_predicted,0.612962962962963,0,0.814,SNE_predicted,0.4560117302052785,0,0.926,SNE_predicted,0.6527777777777778,0,0.87,SNE_predicted,0.5305555555555554,1,0.666,SNE_predicted,0.6324137931034484,0,0.517,SNE_predicted,0.5872576177285318,0,0.673,SNE_predicted,0.5538651315789473,0,0.967,SNE_predicted,0.7096774193548386
EU469054.1.1253,Bacillota,Incertae Sedis,anaerobic,0.775,SNE_predicted,0.7874457174470512,positive,0.656,SNE_predicted,0.7491987179487181,0,0.829,SNE_predicted,0.6181818181818182,0,0.821,SNE_predicted,0.5636363636363636,0,0.584,SNE_predicted,0.612962962962963,0,0.792,SNE_predicted,0.4560117302052785,0,0.952,SNE_predicted,0.6527777777777778,0,0.872,SNE_predicted,0.5305555555555554,1,0.574,SNE_predicted,0.6324137931034484,0,0.589,SNE_predicted,0.5872576177285318,0,0.602,SNE_predicted,0.5538651315789473,0,0.974,SNE_predicted,0.7096774193548386
EU469076.1.1279,Bacteroidota,Alistipes,anaerobic,0.705,SNE_predicted,0.8397338985003557,positive,0.609,SNE_predicted,0.7907925407925409,0,0.808,SNE_predicted,0.6391401701746529,0,0.868,SNE_predicted,0.5636363636363636,0,0.509,SNE_predicted,0.744343891402715,0,0.81,SNE_predicted,0.8064516129032258,0,0.959,SNE_predicted,0.6015625,0,0.859,SNE_predicted,0.8125,1,0.666,SNE_predicted,0.6463844797178131,0,0.532,SNE_predicted,0.6103678929765886,0,0.607,SNE_predicted,0.5638888888888889,0,0.974,SNE_predicted,0.7096774193548386
EU469078.1.1338,Bacillota,Roseburia,anaerobic,0.836,SNE_predicted,0.7874457174470512,positive,0.667,SNE_predicted,0.7491987179487181,0,0.785,SNE_predicted,0.6181818181818182,0,0.781,SNE_predicted,0.5636363636363636,1,0.527,SNE_predicted,0.612962962962963,0,0.823,SNE_predicted,0.4560117302052785,0,0.933,SNE_predicted,0.6527777777777778,0,0.888,SNE_predicted,0.5305555555555554,1,0.653,SNE_predicted,0.6324137931034484,1,0.525,SNE_predicted,0.5872576177285318,0,0.645,SNE_predicted,0.5538651315789473,0,0.972,SNE_predicted,0.7096774193548386
EU469115.1.1329,Bacillota,Ruminococcus,anaerobic,0.835,SNE_predicted,0.7874457174470512,positive,0.701,SNE_predicted,0.7491987179487181,0,0.815,SNE_predicted,0.6181818181818182,0,0.737,SNE_predicted,0.5636363636363636,0,0.543,SNE_predicted,0.612962962962963,0,0.926,SNE_predicted,0.4560117302052785,0,0.962,SNE_predicted,0.6527777777777778,0,0.836,SNE_predicted,0.5305555555555554,1,0.641,SNE_predicted,0.6324137931034484,0,0.695,SNE_predicted,0.5872576177285318,0,0.73,SNE_predicted,0.5538651315789473,0,0.985,SNE_predicted,0.7096774193548386
EU469121.1.1263,Bacillota,Ruminococcus,anaerobic,0.695,SNE_predicted,0.7874457174470512,positive,0.702,SNE_predicted,0.7491987179487181,0,0.747,SNE_predicted,0.6181818181818182,0,0.814,SNE_predicted,0.5636363636363636,0,0.588,SNE_predicted,0.612962962962963,0,0.801,SNE_predicted,0.4560117302052785,0,0.946,SNE_predicted,0.6527777777777778,0,0.895,SNE_predicted,0.5305555555555554,1,0.556,SNE_predicted,0.6324137931034484,0,0.565,SNE_predicted,0.5872576177285318,0,0.596,SNE_predicted,0.5538651315789473,0,0.974,SNE_predicted,0.7096774193548386
EU469124.1.1273,Bacillota,Christensenellaceae R-7 group,anaerobic,0.62,SNE_predicted,0.7874457174470512,positive,0.611,SNE_predicted,0.7491987179487181,0,0.802,SNE_predicted,0.6181818181818182,0,0.873,SNE_predicted,0.5636363636363636,0,0.704,SNE_predicted,0.612962962962963,0,0.925,SNE_predicted,0.4560117302052785,0,0.925,SNE_predicted,0.6527777777777778,0,0.9,SNE_predicted,0.5305555555555554,1,0.558,SNE_predicted,0.6324137931034484,0,0.712,SNE_predicted,0.5872576177285318,0,0.683,SNE_predicted,0.5538651315789473,0,0.986,SNE_predicted,0.7096774193548386
EU469127.1.1257,Bacillota,UCG-005,anaerobic,0.767,SNE_predicted,0.7874457174470512,positive,0.608,SNE_predicted,0.7491987179487181,0,0.784,SNE_predicted,0.6181818181818182,0,0.888,SNE_predicted,0.5636363636363636,1,0.568,SNE_predicted,0.612962962962963,0,0.701,SNE_predicted,0.4560117302052785,0,0.918,SNE_predicted,0.6527777777777778,0,0.747,SNE_predicted,0.5305555555555554,1,0.733,SNE_predicted,0.6324137931034484,1,0.501,SNE_predicted,0.5872576177285318,0,0.606,SNE_predicted,0.5538651315789473,0,0.946,SNE_predicted,0.7096774193548386
EU469138.1.1262,Bacillota,Incertae Sedis,anaerobic,0.863,SNE_predicted,0.7874457174470512,positive,0.725,SNE_predicted,0.7491987179487181,0,0.86,SNE_predicted,0.6181818181818182,0,0.756,SNE_predicted,0.5636363636363636,0,0.549,SNE_predicted,0.612962962962963,0,0.852,SNE_predicted,0.4560117302052785,0,0.98,SNE_predicted,0.6527777777777778,0,0.855,SNE_predicted,0.5305555555555554,1,0.58,SNE_predicted,0.6324137931034484,0,0.616,SNE_predicted,0.5872576177285318,0,0.693,SNE_predicted,0.5538651315789473,0,0.988,SNE_predicted,0.7096774193548386
EU469139.1.1330,Bacillota,Incertae Sedis,anaerobic,0.837,SNE_predicted,0.7874457174470512,positive,0.606,SNE_predicted,0.7491987179487181,0,0.801,SNE_predicted,0.6181818181818182,0,0.847,SNE_predicted,0.5636363636363636,0,0.608,SNE_predicted,0.612962962962963,0,0.921,SNE_predicted,0.4560117302052785,0,0.923,SNE_predicted,0.6527777777777778,0,0.869,SNE_predicted,0.5305555555555554,1,0.577,SNE_predicted,0.6324137931034484,0,0.645,SNE_predicted,0.5872576177285318,0,0.69,SNE_predicted,0.5538651315789473,0,0.966,SNE_predicted,0.7096774193548386
EU469146.1.1343,Bacillota,Incertae Sedis,anaerobic,0.726,SNE_predicted,0.7874457174470512,positive,0.589,SNE_predicted,0.7491987179487181,0,0.841,SNE_predicted,0.6181818181818182,0,0.845,SNE_predicted,0.5636363636363636,0,0.538,SNE_predicted,0.612962962962963,0,0.82,SNE_predicted,0.4560117302052785,0,0.93,SNE_predicted,0.6527777777777778,0,0.877,SNE_predicted,0.5305555555555554,1,0.688,SNE_predicted,0.6324137931034484,0,0.517,SNE_predicted,0.5872576177285318,0,0.635,SNE_predicted,0.5538651315789473,0,0.961,SNE_predicted,0.7096774193548386
EU469151.1.1283,Bacillota,Anaerofustis,anaerobic,0.776,SNE_predicted,0.7874457174470512,positive,0.75,SNE_predicted,0.7491987179487181,0,0.861,SNE_predicted,0.6181818181818182,0,0.811,SNE_predicted,0.5636363636363636,0,0.518,SNE_predicted,0.612962962962963,0,0.865,SNE_predicted,0.4560117302052785,0,0.959,SNE_predicted,0.6527777777777778,0,0.846,SNE_predicted,0.5305555555555554,1,0.611,SNE_predicted,0.6324137931034484,0,0.571,SNE_predicted,0.5872576177285318,0,0.617,SNE_predicted,0.5538651315789473,0,0.981,SNE_predicted,0.7096774193548386
