otu_id	kingdom	phylum	class	order	family	genus	species
GQ076362.1.1360	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	
GQ077172.1.1347	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Anaerococcus	
GQ077208.1.1367	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
GQ079293.1.1335	Bacteria	Bacillota	Clostridia	Clostridia vadinBB60 group	Incertae Sedis	Incertae Sedis	
GQ079304.1.1351	Bacteria	Bacillota	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	Incertae Sedis	
GQ079892.1.1367	Bacteria	Bacillota	Bacilli	Thermicanales	Thermicanaceae	Thermicanus	
GQ079989.1.1346	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	
GQ080826.1.1326	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	
GQ082178.1.1385	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Incertae Sedis	
GQ082188.1.1361	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	
GQ082197.1.1349	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Anaerococcus	
GQ082471.1.1349	Bacteria	Bacillota	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	
GQ084005.1.1338	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	
GQ085228.1.1339	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	
GQ088717.1.1336	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	
GQ091872.1.1358	Bacteria	Actinomycetota	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	
GQ092782.1.1359	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
GQ099074.1.1311	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	
GQ103547.1.1347	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Anaerococcus	
GQ104125.1.1377	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
GQ104200.1.1385	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
GQ105293.1.1349	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	
GQ106151.1.1370	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
GQ108208.1.1347	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	
GQ130016.1.1458	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	
GQ132307.1.1386	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Saccharofermentans	
GQ132356.1.1391	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	
GQ132642.1.1378	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ132968.1.1376	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ133046.1.1200	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ133121.1.1411	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Savagea	
GQ133237.1.1274	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	
GQ133459.1.1330	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ133703.1.1364	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Terrisporobacter	
GQ133707.1.1201	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ133744.1.1385	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ133745.1.1397	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	
GQ133895.1.1341	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ133907.1.1390	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	
GQ133949.1.1362	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	
GQ133965.1.1375	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ134007.1.1310	Bacteria	Bacillota	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	Syntrophomonas	
GQ134110.1.1348	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ134113.1.1370	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ134270.1.1395	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	
GQ134391.1.1391	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Incertae Sedis	
GQ134425.1.1392	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Herbinix	
GQ134607.1.1360	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ134663.1.1387	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ134701.1.1328	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	
GQ134908.1.1354	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ134951.1.1315	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Terrisporobacter	
GQ135003.1.1342	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ135099.1.1350	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Terrisporobacter	
GQ135225.1.1325	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Terrisporobacter	
GQ135251.1.1368	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ135950.1.1352	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ135976.1.1395	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Incertae Sedis	
GQ136005.1.1378	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ136478.1.1375	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ136565.1.1350	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ136786.1.1392	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium	
GQ136831.1.1382	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Incertae Sedis	
GQ138405.1.1225	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	
GQ138429.1.1362	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Incertae Sedis	
GQ138463.1.1365	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	
GQ138544.1.1244	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ138644.1.1374	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Incertae Sedis	
GQ138766.1.1351	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	
GQ138775.1.1354	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ138962.1.1297	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ144701.1.1205	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	
GQ154771.1.1375	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
GQ155587.1.1363	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
GQ155728.1.1363	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
GQ155909.1.1357	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	
GQ156211.1.1368	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
GQ156417.1.1346	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Thomasclavelia	
GQ156431.1.1327	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	
GQ156468.1.1358	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
GQ156634.1.1447	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ157044.1.1456	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	
GQ157279.1.1480	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	
GQ157354.1.1484	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ157369.1.1484	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ157386.1.1439	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	
GQ157626.1.1389	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	
GQ157641.1.1390	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	
GQ157794.1.1428	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	
GQ157859.1.1440	Bacteria	Bacillota	Clostridia	Clostridia vadinBB60 group	Incertae Sedis	Incertae Sedis	
GQ157993.1.1485	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	
GQ158587.1.1457	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	
GQ158654.1.1454	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ158747.1.1326	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
GQ158794.1.1338	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Parvimonas	
GQ159159.1.1475	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ159172.1.1474	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ159184.1.1472	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	
GQ159191.1.1491	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	
GQ159244.1.1474	Bacteria	Bacillota	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	
GQ159281.1.1461	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066575	
GQ159307.1.1468	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-010	
GQ159309.1.1458	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	
GQ159385.1.1476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ159575.1.1479	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ159578.1.1479	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ159638.1.1472	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-004	
GQ167331.1.1350	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Brumimicrobium	
GQ175369.1.1464	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Merdibacter	
GQ175370.1.1452	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	
GQ175371.1.1438	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	
GQ175375.1.1452	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	
GQ175402.1.1433	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	
GQ175407.1.1454	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
GQ175414.1.1431	Bacteria	Bacillota	Clostridia	Clostridia vadinBB60 group	Incertae Sedis	Incertae Sedis	
GQ175418.1.1432	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	
GQ175428.1.1457	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	
GQ175433.1.1429	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	
GQ175436.1.1437	Bacteria	Bacillota	Clostridia	Clostridia vadinBB60 group	Incertae Sedis	Incertae Sedis	
GQ175448.1.1452	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	
GQ175449.1.1442	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	
GQ175455.1.1454	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	
GQ175456.1.1437	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Acutalibacter	
GQ175458.1.1439	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	
GQ175462.1.1458	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	
GQ175475.1.1456	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Acutalibacter	
GQ175477.1.1436	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	
GQ175482.1.1455	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	
GQ175485.1.1455	Bacteria	Bacillota	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae UCG-011	
GQ175496.1.1455	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	
GQ240641.1.1325	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	
GQ246670.1.1395	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
GQ246720.1.1468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	
GQ254278.1.1333	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Aquamicrobium	
GQ263409.1.1437	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Mesorhizobium	
GQ264301.1.1463	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	Incertae Sedis	
GQ265906.1.1288	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	
GQ267943.1.1487	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
GQ267973.1.1473	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
GQ267982.1.1474	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
GQ284469.1.1314	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
GQ324949.99400.100889	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	
GQ327217.1.1333	Bacteria	Bacillota	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009	
GQ327248.1.1335	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Incertae Sedis	
GQ327319.1.1316	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	
GQ327532.1.1334	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia	
GQ327614.1.1335	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae XPB1014 group	
GQ327646.1.1321	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-008	
GQ327665.1.1322	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	
GQ338715.1.1269	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	
GQ338717.1.1488	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
GQ338720.1.1529	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
GQ338727.1.1397	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	
GQ358230.1.1286	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	
GQ358250.1.1291	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	
GQ358260.1.1206	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	
GQ358269.1.1275	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	
GQ358345.1.1306	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	
GQ358346.1.1332	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Xylanibacter	
GQ358367.1.1243	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Fretibacterium	
GQ358380.1.1239	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	
GQ358400.1.1232	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-003	
GQ358435.1.1358	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Family XIII AD3011 group	
GQ358454.1.1364	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Incertae Sedis	
GQ358460.1.1355	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	
GQ358475.1.1354	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	Incertae Sedis	Incertae Sedis	
GQ358491.1.1401	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	Incertae Sedis	Incertae Sedis	
GQ358496.1.1365	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	
GQ358507.1.1365	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	
GQ358876.1.1513	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
GQ358914.1.1502	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	
GQ360012.1.1488	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Macellibacteroides	
GQ369053.1.1260	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	
GQ379563.1.1252	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	
GQ379567.1.1226	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Tychonema CCAP 1459-11B	
GQ379614.1.1202	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	
GQ416847.1.1463	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	
GQ448006.1.1376	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Incertae Sedis	
GQ448037.1.1392	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Incertae Sedis	
GQ448041.1.1396	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Incertae Sedis	
GQ448044.1.1390	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
GQ448052.1.1379	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	Incertae Sedis	Incertae Sedis	
GQ448067.1.1392	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Incertae Sedis	
GQ448078.1.1372	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Acutalibacter	
GQ448084.1.1394	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Incertae Sedis	
GQ448085.1.1398	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
GQ448108.1.1391	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Incertae Sedis	
GQ448116.1.1379	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	Incertae Sedis	Incertae Sedis	
GQ448183.1.1384	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	[Clostridium] methylpentosum group	
GQ448195.1.1391	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	
GQ448210.1.1371	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
GQ448234.1.1288	Bacteria	Cyanobacteriota	Vampirivibrionia	Gastranaerophilales	Gastranaerophilaceae	Incertae Sedis	
GQ448251.1.1398	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
GQ448269.1.1372	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	
GQ448280.1.1381	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-008	
GQ448286.1.1395	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
GQ448308.1.1393	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
GQ448311.1.1371	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	
GQ448318.1.1256	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
GQ448326.1.1372	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	
GQ448331.1.1393	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
GQ448342.1.1392	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
GQ448348.1.1394	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
GQ448359.1.1396	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
GQ448372.1.1396	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
GQ448384.1.1396	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
GQ448410.1.1415	Bacteria	Bacillota	Bacilli	RF39	Incertae Sedis	Incertae Sedis	
GQ448416.1.1370	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	
GQ448451.1.1399	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
GQ448499.1.1381	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
GQ448506.1.1374	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-004	
GQ448529.1.1379	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	
GQ448532.1.1380	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	
GQ448538.1.1391	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	
GQ448540.1.1202	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	
GQ448550.1.1368	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	
GQ448577.1.1294	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	
GQ448580.1.1259	Bacteria	Bacillota	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	Incertae Sedis	
